"city","year","type","value"
"Edinburgh","2001","RCI",0.132493
"Edinburgh","2001","RCI",0.147152
"Edinburgh","2001","RCI",0.140533
"Edinburgh","2001","RCI",0.139757
"Edinburgh","2001","RCI",0.13762
"Edinburgh","2001","RCI",0.130781
"Edinburgh","2001","RCI",0.129775
"Edinburgh","2001","RCI",0.131085
"Edinburgh","2001","RCI",0.131991
"Edinburgh","2001","RCI",0.13564
"Edinburgh","2001","RCI",0.135408
"Edinburgh","2001","RCI",0.140761
"Edinburgh","2001","RCI",0.136332
"Edinburgh","2001","RCI",0.135682
"Edinburgh","2001","RCI",0.139593
"Edinburgh","2001","RCI",0.136358
"Edinburgh","2001","RCI",0.135339
"Edinburgh","2001","RCI",0.138596
"Edinburgh","2001","RCI",0.134046
"Edinburgh","2001","RCI",0.132068
"Edinburgh","2001","RCI",0.137278
"Edinburgh","2001","RCI",0.13491
"Edinburgh","2001","RCI",0.135537
"Edinburgh","2001","RCI",0.138175
"Edinburgh","2001","RCI",0.145259
"Edinburgh","2001","RCI",0.137821
"Edinburgh","2001","RCI",0.138645
"Edinburgh","2001","RCI",0.139053
"Edinburgh","2001","RCI",0.141446
"Edinburgh","2001","RCI",0.136659
"Edinburgh","2001","RCI",0.136696
"Edinburgh","2001","RCI",0.141044
"Edinburgh","2001","RCI",0.138285
"Edinburgh","2001","RCI",0.14246
"Edinburgh","2001","RCI",0.130516
"Edinburgh","2001","RCI",0.13317
"Edinburgh","2001","RCI",0.135403
"Edinburgh","2001","RCI",0.13846
"Edinburgh","2001","RCI",0.134694
"Edinburgh","2001","RCI",0.134844
"Edinburgh","2001","RCI",0.136559
"Edinburgh","2001","RCI",0.136767
"Edinburgh","2001","RCI",0.134158
"Edinburgh","2001","RCI",0.138415
"Edinburgh","2001","RCI",0.135766
"Edinburgh","2001","RCI",0.136315
"Edinburgh","2001","RCI",0.132074
"Edinburgh","2001","RCI",0.136763
"Edinburgh","2001","RCI",0.13143
"Edinburgh","2001","RCI",0.141044
"Edinburgh","2001","RCI",0.132454
"Edinburgh","2001","RCI",0.131486
"Edinburgh","2001","RCI",0.134418
"Edinburgh","2001","RCI",0.133821
"Edinburgh","2001","RCI",0.13693
"Edinburgh","2001","RCI",0.139758
"Edinburgh","2001","RCI",0.136114
"Edinburgh","2001","RCI",0.137424
"Edinburgh","2001","RCI",0.136291
"Edinburgh","2001","RCI",0.135967
"Edinburgh","2001","RCI",0.141639
"Edinburgh","2001","RCI",0.1405
"Edinburgh","2001","RCI",0.135635
"Edinburgh","2001","RCI",0.133628
"Edinburgh","2001","RCI",0.131857
"Edinburgh","2001","RCI",0.134893
"Edinburgh","2001","RCI",0.139835
"Edinburgh","2001","RCI",0.13253
"Edinburgh","2001","RCI",0.13642
"Edinburgh","2001","RCI",0.138818
"Edinburgh","2001","RCI",0.137358
"Edinburgh","2001","RCI",0.142054
"Edinburgh","2001","RCI",0.136186
"Edinburgh","2001","RCI",0.14096
"Edinburgh","2001","RCI",0.133565
"Edinburgh","2001","RCI",0.134353
"Edinburgh","2001","RCI",0.129526
"Edinburgh","2001","RCI",0.138545
"Edinburgh","2001","RCI",0.137758
"Edinburgh","2001","RCI",0.137922
"Edinburgh","2001","RCI",0.145116
"Edinburgh","2001","RCI",0.139246
"Edinburgh","2001","RCI",0.132004
"Edinburgh","2001","RCI",0.132684
"Edinburgh","2001","RCI",0.129469
"Edinburgh","2001","RCI",0.131439
"Edinburgh","2001","RCI",0.135187
"Edinburgh","2001","RCI",0.135031
"Edinburgh","2001","RCI",0.13775
"Edinburgh","2001","RCI",0.136058
"Edinburgh","2001","RCI",0.134675
"Edinburgh","2001","RCI",0.139917
"Edinburgh","2001","RCI",0.132959
"Edinburgh","2001","RCI",0.136709
"Edinburgh","2001","RCI",0.138306
"Edinburgh","2001","RCI",0.136579
"Edinburgh","2001","RCI",0.136551
"Edinburgh","2001","RCI",0.138884
"Edinburgh","2001","RCI",0.132875
"Edinburgh","2001","RCI",0.129881
"Edinburgh","2001","RCI",0.139307
"Edinburgh","2001","RCI",0.137307
"Edinburgh","2001","RCI",0.137691
"Edinburgh","2001","RCI",0.135751
"Edinburgh","2001","RCI",0.135649
"Edinburgh","2001","RCI",0.139434
"Edinburgh","2001","RCI",0.139699
"Edinburgh","2001","RCI",0.137777
"Edinburgh","2001","RCI",0.143238
"Edinburgh","2001","RCI",0.139321
"Edinburgh","2001","RCI",0.143326
"Edinburgh","2001","RCI",0.134478
"Edinburgh","2001","RCI",0.141359
"Edinburgh","2001","RCI",0.13915
"Edinburgh","2001","RCI",0.137159
"Edinburgh","2001","RCI",0.135035
"Edinburgh","2001","RCI",0.138306
"Edinburgh","2001","RCI",0.133057
"Edinburgh","2001","RCI",0.137019
"Edinburgh","2001","RCI",0.142117
"Edinburgh","2001","RCI",0.133322
"Edinburgh","2001","RCI",0.128632
"Edinburgh","2001","RCI",0.136575
"Edinburgh","2001","RCI",0.134524
"Edinburgh","2001","RCI",0.133371
"Edinburgh","2001","RCI",0.138713
"Edinburgh","2001","RCI",0.136456
"Edinburgh","2001","RCI",0.135055
"Edinburgh","2001","RCI",0.136903
"Edinburgh","2001","RCI",0.138044
"Edinburgh","2001","RCI",0.134645
"Edinburgh","2001","RCI",0.133826
"Edinburgh","2001","RCI",0.132649
"Edinburgh","2001","RCI",0.139014
"Edinburgh","2001","RCI",0.139031
